2026-04-11
,,,,,,,,,,,,,,,,,,,,,,,
PoleId,ParkingSpaceId,Region,Region_tc,Region_sc,District,District_tc,District_sc,SubDistrict,SubDistrict_tc,SubDistrict_sc,Street,Street_tc,Street_sc,SectionOfStreet,SectionOfStreet_tc,SectionOfStreet_sc,Latitude,Longitude,VehicleType,LPP,OperatingPeriod,TimeUnit,PaymentUnit
10381,10381B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,TONKIN STREET,東京街,东京街,22.3359494,114.1575386,A,120,D,15,4.00
10382,10382A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,TONKIN STREET,東京街,东京街,22.3358275,114.1576971,A,120,D,15,4.00
10382,10382B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,TONKIN STREET,東京街,东京街,22.3357964,114.1577412,A,120,D,15,4.00
10383,10383A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,TONKIN STREET,東京街,东京街,22.3357505,114.1577983,A,120,D,15,4.00
10383,10383B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,TONKIN STREET,東京街,东京街,22.335718,114.1578396,A,120,D,15,4.00
10384,10384A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,TONKIN STREET,東京街,东京街,22.3356778,114.1578948,A,120,D,15,4.00
10384,10384B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,TONKIN STREET,東京街,东京街,22.3356502,114.1579334,A,120,D,15,4.00
10387,10387A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,PO LAI,寶麗,宝丽,FUK WING STREET,福榮街,福荣街,PRATAS STREET,東沙島街,东沙岛街,22.33525250715259,114.1584346548587,A,120,D,15,4.00
10387,10387B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,PO LAI,寶麗,宝丽,FUK WING STREET,福榮街,福荣街,PRATAS STREET,東沙島街,东沙岛街,22.33522503360471,114.1584680459063,A,120,D,15,4.00
10389,10389A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,PO LAI,寶麗,宝丽,FUK WING STREET,福榮街,福荣街,PRATAS STREET,東沙島街,东沙岛街,22.3350106,114.1587432,A,120,D,15,4.00
10389,10389B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,PO LAI,寶麗,宝丽,FUK WING STREET,福榮街,福荣街,PRATAS STREET,東沙島街,东沙岛街,22.3349653,114.1588022,A,120,D,15,4.00
1039,1039A,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,STANLEY & SHEK O,赤柱及石澳,赤柱及石澳,STANLEY MOUND ROAD,赤柱崗道,赤柱岗道,STANLEY VILLAGE ROAD,赤柱村道,赤柱村道,22.22134382659495,114.2129798625774,C,60,3D,15,2.00
1039,1039B,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,STANLEY & SHEK O,赤柱及石澳,赤柱及石澳,STANLEY MOUND ROAD,赤柱崗道,赤柱岗道,STANLEY VILLAGE ROAD,赤柱村道,赤柱村道,22.22130676584247,114.2130959758222,C,60,3D,15,2.00
10390,10390A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,PO LAI,寶麗,宝丽,FUK WING STREET,福榮街,福荣街,PRATAS STREET,東沙島街,东沙岛街,22.3350989,114.1586271,A,120,D,15,4.00
10390,10390B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,PO LAI,寶麗,宝丽,FUK WING STREET,福榮街,福荣街,PRATAS STREET,東沙島街,东沙岛街,22.3350546,114.1586855,A,120,D,15,4.00
10391,10391A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,PO LAI,寶麗,宝丽,FUK WING STREET,福榮街,福荣街,TONKIN STREET,東京街,东京街,22.3357611,114.1578984,A,120,D,15,4.00
10391,10391B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,PO LAI,寶麗,宝丽,FUK WING STREET,福榮街,福荣街,TONKIN STREET,東京街,东京街,22.3358033,114.1578354,A,120,D,15,4.00
10392,10392A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,PO LAI,寶麗,宝丽,FUK WING STREET,福榮街,福荣街,PRATAS STREET,東沙島街,东沙岛街,22.33524585524397,114.1585865489672,G,60,3D,15,2.00
10392,10392B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,PO LAI,寶麗,宝丽,FUK WING STREET,福榮街,福荣街,PRATAS STREET,東沙島街,东沙岛街,22.33529960749089,114.1585184808649,G,60,3D,15,2.00
10393,10393A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,PO LAI,寶麗,宝丽,FUK WING STREET,福榮街,福荣街,PRATAS STREET,東沙島街,东沙岛街,22.3351731,114.1586928,G,60,3D,15,2.00
10394,10394A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CHEUNG WAH STREET,昌華街,昌华街,22.33963345738612,114.1529293820492,A,120,D,15,4.00
10394,10394B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CHEUNG WAH STREET,昌華街,昌华街,22.33966331864841,114.1528918142902,A,120,D,15,4.00
10395,10395A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CHEUNG WAH STREET,昌華街,昌华街,22.33970183912649,114.152840760523,A,120,D,15,4.00
10396,10396A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CHEUNG WAH STREET,昌華街,昌华街,22.3392932394439,114.153223749255,G,60,4J,15,2.00
10396,10396B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CHEUNG WAH STREET,昌華街,昌华街,22.3392287394057,114.153303895177,G,60,4J,15,2.00
10397,10397A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CHEUNG WAH STREET,昌華街,昌华街,22.3394322731501,114.153044194156,G,60,4J,15,2.00
10397,10397B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CHEUNG WAH STREET,昌華街,昌华街,22.3393670568508,114.153128963002,G,60,4J,15,2.00
10398,10398A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CHEUNG WAH STREET,昌華街,昌华街,22.3395748905464,114.152862326766,G,60,4J,15,2.00
10398,10398B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CHEUNG WAH STREET,昌華街,昌华街,22.3395103900135,114.152944013573,G,60,4J,15,2.00
10399,10399A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CHEUNG WAH STREET,昌華街,昌华街,22.33970962293,114.152685083015,G,60,4J,15,2.00
10399,10399B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,CHEUNG WAH STREET,昌華街,昌华街,22.3396458398584,114.152769081184,G,60,4J,15,2.00
104,104A,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,BAYS AREAS,海灣,海湾,SOUTH BAY ROAD,南灣道,南湾道,SOUTH BAY BEACH,南灣,南湾,22.22431630473586,114.1978409545973,A,120,D,15,4.00
104,104B,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,BAYS AREAS,海灣,海湾,SOUTH BAY ROAD,南灣道,南湾道,SOUTH BAY BEACH,南灣,南湾,22.22430459992214,114.1978209352094,A,120,D,15,4.00
10401,10401A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,HING WAH STREET,興華街,兴华街,22.3405267,114.1554238,G,60,3A,15,2.00
10402,10402A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,HING WAH STREET,興華街,兴华街,22.34060254737419,114.155323526643,A,120,D,15,4.00
10402,10402B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,HING WAH STREET,興華街,兴华街,22.34057387892465,114.1553575623895,A,120,D,15,4.00
10404,10404A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,CHEUNG WAH STREET,昌華街,昌华街,22.3409372078018,114.1548934950835,A,120,D,15,4.00
10404,10404B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,CHEUNG WAH STREET,昌華街,昌华街,22.34090734568948,114.1549281738193,A,120,D,15,4.00
10405,10405A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,CHEUNG WAH STREET,昌華街,昌华街,22.34100648672995,114.1548003780223,A,120,D,15,4.00
10405,10405B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,CHEUNG WAH STREET,昌華街,昌华街,22.34097423619496,114.1548427619816,A,120,D,15,4.00
10406,10406B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,CHEUNG WAH STREET,昌華街,昌华街,22.34104470954754,114.1547541402101,A,120,D,15,4.00
10407,10407A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,WING HONG STREET,永康街,永康街,PO ON ROAD,保安道,保安道,22.341093,114.1545741,A,120,D,15,4.00
10407,10407B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,WING HONG STREET,永康街,永康街,PO ON ROAD,保安道,保安道,22.3411075,114.1546157,A,120,D,15,4.00
10408,10408B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,HING WAH STREET,興華街,兴华街,22.34056122044438,114.1555260766193,A,120,D,15,4.00
10409,10409A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,HING WAH STREET,興華街,兴华街,22.34060063711565,114.1554714915463,A,120,D,15,4.00
10409,10409B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,HING WAH STREET,興華街,兴华街,22.34062930417717,114.1554336029349,A,120,D,15,4.00
10410,10410A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,HING WAH STREET,興華街,兴华街,22.34066752675257,114.1553841551693,A,120,D,15,4.00
10410,10410B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,HING WAH STREET,興華街,兴华街,22.34069738879322,114.1553481922953,A,120,D,15,4.00
10411,10411A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,HING WAH STREET,興華街,兴华街,22.3404171,114.1557072,A,120,D,15,4.00
10411,10411B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,HING WAH STREET,興華街,兴华街,22.3404478,114.1556673,A,120,D,15,4.00
10412,10412A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,HING WAH STREET,興華街,兴华街,22.3407798,114.155242,A,120,D,15,4.00
10412,10412B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,HING WAH STREET,興華街,兴华街,22.3408194,114.1551856,A,120,D,15,4.00
10413,10413A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,CHEUNG WAH STREET,昌華街,昌华街,22.34097913322927,114.1549878324288,A,120,D,15,4.00
10413,10413B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,CHEUNG WAH STREET,昌華街,昌华街,22.34100780026299,114.1549505862503,A,120,D,15,4.00
1043,1043A,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,STANLEY & SHEK O,赤柱及石澳,赤柱及石澳,TAI TAM ROAD,大潭道,大潭道,FABER VILLA,輝百苑,辉百苑,22.22573649054252,114.2158528394424,A,120,D,15,4.00
1043,1043B,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,STANLEY & SHEK O,赤柱及石澳,赤柱及石澳,TAI TAM ROAD,大潭道,大潭道,FABER VILLA,輝百苑,辉百苑,22.22570663232078,114.2158152989405,A,120,D,15,4.00
10435,10435A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,PRATAS STREET,東沙島街,东沙岛街,22.33693838902365,114.1602048188676,A,120,D,15,4.00
10435,10435B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,PRATAS STREET,東沙島街,东沙岛街,22.33696526567241,114.1601682166863,A,120,D,15,4.00
10436,10436B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,SO UK,蘇屋,苏屋,PO ON ROAD,保安道,保安道,PRATAS STREET,東沙島街,东沙岛街,22.33689777573045,114.1602568337774,A,120,D,15,4.00
1044,1044A,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,STANLEY & SHEK O,赤柱及石澳,赤柱及石澳,TAI TAM ROAD,大潭道,大潭道,FABER VILLA,輝百苑,辉百苑,22.2258009833817,114.21593882989,A,120,D,15,4.00
1044,1044B,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,STANLEY & SHEK O,赤柱及石澳,赤柱及石澳,TAI TAM ROAD,大潭道,大潭道,FABER VILLA,輝百苑,辉百苑,22.22577231994141,114.2159012887139,A,120,D,15,4.00
1045,1045A,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,STANLEY & SHEK O,赤柱及石澳,赤柱及石澳,TAI TAM ROAD,大潭道,大潭道,FABER COURT,輝百閣,辉百阁,22.22722120149567,114.2171179311215,A,120,D,15,4.00
10452,10452A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,TONKIN STREET,東京街,东京街,22.33706106773628,114.1591568791478,A,120,D,15,4.00
10452,10452B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,TONKIN STREET,東京街,东京街,22.33709212486852,114.1591162952862,A,120,D,15,4.00
10453,10453A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,TONKIN STREET,東京街,东京街,22.33712700406962,114.1590705738752,A,120,D,15,4.00
10453,10453B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,TONKIN STREET,東京街,东京街,22.33715567208498,114.1590335858244,A,120,D,15,4.00
10454,10454A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,TONKIN STREET,東京街,东京街,22.33719485207239,114.1589837547673,A,120,D,15,4.00
10456,10456A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,TONKIN STREET,東京街,东京街,22.33732988714224,114.1588123082721,A,120,D,15,4.00
10456,10456B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,TONKIN STREET,東京街,东京街,22.33735974945638,114.1587718525455,A,120,D,15,4.00
10457,10457A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,TONKIN STREET,東京街,东京街,22.33739737636179,114.1587243328309,A,120,D,15,4.00
10457,10457B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,TONKIN STREET,東京街,东京街,22.33742544665999,114.1586890143564,A,120,D,15,4.00
10458,10458A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,TONKIN STREET,東京街,东京街,22.33746426806948,114.1586395685302,A,120,D,15,4.00
10458,10458B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,TONKIN STREET,東京街,东京街,22.3374935337802,114.1586023229833,A,120,D,15,4.00
1046,1046A,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,STANLEY & SHEK O,赤柱及石澳,赤柱及石澳,TAI TAM ROAD,大潭道,大潭道,FABER COURT,輝百閣,辉百阁,22.22731527198056,114.2171635103116,A,120,D,15,4.00
1046,1046B,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,STANLEY & SHEK O,赤柱及石澳,赤柱及石澳,TAI TAM ROAD,大潭道,大潭道,FABER COURT,輝百閣,辉百阁,22.22727555359599,114.217143609891,A,120,D,15,4.00
10461,10461B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.33477655385292,114.1619590155182,A,120,D,15,4.00
10462,10462A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.33484440318756,114.1618696307804,A,120,D,15,4.00
10462,10462B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.33481764633639,114.1619071309408,A,120,D,15,4.00
10463,10463A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.33491416358076,114.1617828132636,A,120,D,15,4.00
10463,10463B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.33488358396404,114.1618187733611,A,120,D,15,4.00
10464,10464A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.33498535726266,114.1616882910227,A,120,D,15,4.00
10464,10464B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.33495286656426,114.1617314423435,A,120,D,15,4.00
10465,10465A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.33505081739,114.1616035297488,A,120,D,15,4.00
10465,10465B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.33502453831865,114.1616410299634,A,120,D,15,4.00
10466,10466A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.3351224902178,114.1615156847565,A,120,D,15,4.00
10466,10466B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.33509477706304,114.1615526716598,A,120,D,15,4.00
10467,10467A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.33519177211539,114.161422703931,A,120,D,15,4.00
10467,10467B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.33516214725778,114.1614602045838,A,120,D,15,4.00
10468,10468B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.33522951864525,114.1613713329153,A,120,D,15,4.00
1047,1047A,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,STANLEY & SHEK O,赤柱及石澳,赤柱及石澳,TAI TAM ROAD,大潭道,大潭道,FABER COURT,輝百閣,辉百阁,22.22741232858327,114.2172103746479,A,120,D,15,4.00
1047,1047B,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,STANLEY & SHEK O,赤柱及石澳,赤柱及石澳,TAI TAM ROAD,大潭道,大潭道,FABER COURT,輝百閣,辉百阁,22.2273708178509,114.2171895114849,A,120,D,15,4.00
10471,10471A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.33529957973592,114.1614384913118,A,120,D,15,4.00
10472,10472A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.33526135488395,114.1614836984006,A,120,D,15,4.00
10474,10474A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.33509162429488,114.1617046262286,A,120,D,15,4.00
10474,10474B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.33512088963618,114.1616654560714,A,120,D,15,4.00
10475,10475A,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.33502353651518,114.1617925988537,A,120,D,15,4.00
10475,10475B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.33505280187801,114.1617534287339,A,120,D,15,4.00
10476,10476B,KOWLOON,九龍,九龙,SHAM SHUI PO,深水埗,深水埗,LAI CHI KOK NORTH,荔枝角北,荔枝角北,SHUN NING ROAD,順寧道,顺宁道,KIU KIANG STREET,九江街,九江街,22.33498172729107,114.161847180235,A,120,D,15,4.00
1048,1048A,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,STANLEY & SHEK O,赤柱及石澳,赤柱及石澳,TAI TAM ROAD,大潭道,大潭道,FABER COURT,輝百閣,辉百阁,22.22750789197299,114.2172553132441,A,120,D,15,4.00
1048,1048B,HONG KONG,香港島,香港岛,SOUTHERN,南區,南区,STANLEY & SHEK O,赤柱及石澳,赤柱及石澳,TAI TAM ROAD,大潭道,大潭道,FABER COURT,輝百閣,辉百阁,22.22746608267618,114.2172366954318,A,120,D,15,4.00
