label,query,subcategory,exact_name,name_contains,district,aliases_en,aliases_zh,append_to,limit,enabled
禮蕎軒復康中心,禮蕎軒復康中心,housingEstate,禮蕎軒復康中心,,,,,,1,true
禮懿軒復康中心,禮懿軒復康中心,housingEstate,禮懿軒復康中心,,,,,,1,true
欣悅軒 (原名白普理之家),欣悅軒 (原名白普理之家),housingEstate,欣悅軒 (原名白普理之家),,,,,,1,true
新生精神康復會安泰軒(天水圍),新生精神康復會安泰軒(天水圍),housingEstate,新生精神康復會安泰軒(天水圍),,,,,,1,true
Wi-Fi.HK 熱點位置: 俊宏軒,Wi-Fi.HK 熱點位置: 俊宏軒,housingEstate,Wi-Fi.HK 熱點位置: 俊宏軒,,,,,,1,true
聖軒公家塾,聖軒公家塾,housingEstate,聖軒公家塾,,,,,,1,true
Wi-Fi.HK 熱點位置: McCafe - 俊宏軒,Wi-Fi.HK 熱點位置: McCafe - 俊宏軒,housingEstate,Wi-Fi.HK 熱點位置: McCafe - 俊宏軒,,,,,,1,true
Wi-Fi.HK 熱點位置: 麥當勞 - 俊宏軒,Wi-Fi.HK 熱點位置: 麥當勞 - 俊宏軒,housingEstate,Wi-Fi.HK 熱點位置: 麥當勞 - 俊宏軒,,,,,,1,true
栢賢雅居有限公司,栢賢雅居有限公司,housingEstate,栢賢雅居有限公司,,,,,,1,true
Wi-Fi.HK 熱點位置: 下坑(大埔)村公所,Wi-Fi.HK 熱點位置: 下坑(大埔)村公所,housingEstate,Wi-Fi.HK 熱點位置: 下坑(大埔)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 汀角(大埔)村公所,Wi-Fi.HK 熱點位置: 汀角(大埔)村公所,housingEstate,Wi-Fi.HK 熱點位置: 汀角(大埔)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 南坑村(大埔)村公所,Wi-Fi.HK 熱點位置: 南坑村(大埔)村公所,housingEstate,Wi-Fi.HK 熱點位置: 南坑村(大埔)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 井頭村(大埔)村公所,Wi-Fi.HK 熱點位置: 井頭村(大埔)村公所,housingEstate,Wi-Fi.HK 熱點位置: 井頭村(大埔)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 新屋仔(大埔)村公所,Wi-Fi.HK 熱點位置: 新屋仔(大埔)村公所,housingEstate,Wi-Fi.HK 熱點位置: 新屋仔(大埔)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 黃宜坳(大埔)村公所,Wi-Fi.HK 熱點位置: 黃宜坳(大埔)村公所,housingEstate,Wi-Fi.HK 熱點位置: 黃宜坳(大埔)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 樟樹灘村(大埔)村公所,Wi-Fi.HK 熱點位置: 樟樹灘村(大埔)村公所,housingEstate,Wi-Fi.HK 熱點位置: 樟樹灘村(大埔)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 大埔船灣聯村(大埔)村公所,Wi-Fi.HK 熱點位置: 大埔船灣聯村(大埔)村公所,housingEstate,Wi-Fi.HK 熱點位置: 大埔船灣聯村(大埔)村公所,,,,,,1,true
策誠軒,策誠軒,housingEstate,策誠軒,,,,,,1,true
策誠軒I座,策誠軒I座,housingEstate,策誠軒I座,,,,,,1,true
香港家庭福利會崇德家福軒,香港家庭福利會崇德家福軒,housingEstate,香港家庭福利會崇德家福軒,,,,,,1,true
逸華軒 (別稱),逸華軒 (別稱),housingEstate,逸華軒 (別稱),,,,,,1,true
Wi-Fi.HK 熱點位置: 孔嶺(粉嶺)村公所,Wi-Fi.HK 熱點位置: 孔嶺(粉嶺)村公所,housingEstate,Wi-Fi.HK 熱點位置: 孔嶺(粉嶺)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 軍地(粉嶺)村公所,Wi-Fi.HK 熱點位置: 軍地(粉嶺)村公所,housingEstate,Wi-Fi.HK 熱點位置: 軍地(粉嶺)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 塘坑(粉嶺)村公所,Wi-Fi.HK 熱點位置: 塘坑(粉嶺)村公所,housingEstate,Wi-Fi.HK 熱點位置: 塘坑(粉嶺)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 粉嶺樓(粉嶺)村公所,Wi-Fi.HK 熱點位置: 粉嶺樓(粉嶺)村公所,housingEstate,Wi-Fi.HK 熱點位置: 粉嶺樓(粉嶺)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 龍躍頭(粉嶺)村公所,Wi-Fi.HK 熱點位置: 龍躍頭(粉嶺)村公所,housingEstate,Wi-Fi.HK 熱點位置: 龍躍頭(粉嶺)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 粉嶺圍村(粉嶺)村公所,Wi-Fi.HK 熱點位置: 粉嶺圍村(粉嶺)村公所,housingEstate,Wi-Fi.HK 熱點位置: 粉嶺圍村(粉嶺)村公所,,,,,,1,true
帝庭軒,帝庭軒,housingEstate,帝庭軒,,,,,,1,true
御庭軒,御庭軒,housingEstate,御庭軒,,,,,,1,true
惠康超級市場-帝庭軒,惠康超級市場-帝庭軒,housingEstate,惠康超級市場-帝庭軒,,,,,,1,true
香港明愛樂晴軒,香港明愛樂晴軒,housingEstate,香港明愛樂晴軒,,,,,,1,true
PARKNSHOP 天平邨,PARKNSHOP 天平邨,housingEstate,PARKNSHOP 天平邨,,,,,,1,true
Wi-Fi.HK 熱點位置: 麥當勞 - 天平邨,Wi-Fi.HK 熱點位置: 麥當勞 - 天平邨,housingEstate,Wi-Fi.HK 熱點位置: 麥當勞 - 天平邨,,,,,,1,true
Wi-Fi.HK 熱點位置: 上水圍(上水)村公所,Wi-Fi.HK 熱點位置: 上水圍(上水)村公所,housingEstate,Wi-Fi.HK 熱點位置: 上水圍(上水)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 雞嶺(上水)村公所,Wi-Fi.HK 熱點位置: 雞嶺(上水)村公所,housingEstate,Wi-Fi.HK 熱點位置: 雞嶺(上水)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 古洞(上水)村公所,Wi-Fi.HK 熱點位置: 古洞(上水)村公所,housingEstate,Wi-Fi.HK 熱點位置: 古洞(上水)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 燕崗(上水)村公所,Wi-Fi.HK 熱點位置: 燕崗(上水)村公所,housingEstate,Wi-Fi.HK 熱點位置: 燕崗(上水)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 坑頭村(上水)村公所,Wi-Fi.HK 熱點位置: 坑頭村(上水)村公所,housingEstate,Wi-Fi.HK 熱點位置: 坑頭村(上水)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 金錢村(上水)村公所,Wi-Fi.HK 熱點位置: 金錢村(上水)村公所,housingEstate,Wi-Fi.HK 熱點位置: 金錢村(上水)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 河上鄉(上水)村公所,Wi-Fi.HK 熱點位置: 河上鄉(上水)村公所,housingEstate,Wi-Fi.HK 熱點位置: 河上鄉(上水)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 華山村(上水)村公所,Wi-Fi.HK 熱點位置: 華山村(上水)村公所,housingEstate,Wi-Fi.HK 熱點位置: 華山村(上水)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 松柏塱(上水)村公所(服務辦事處),Wi-Fi.HK 熱點位置: 松柏塱(上水)村公所(服務辦事處),housingEstate,Wi-Fi.HK 熱點位置: 松柏塱(上水)村公所(服務辦事處),,,,,,1,true
嘉兆軒A座,嘉兆軒A座,housingEstate,嘉兆軒A座,,,,,,1,true
嘉兆軒B座,嘉兆軒B座,housingEstate,嘉兆軒B座,,,,,,1,true
嘉兆軒,嘉兆軒,housingEstate,嘉兆軒,,,,,,1,true
駿逸軒,駿逸軒,housingEstate,駿逸軒,,,,,,1,true
明珠華軒,明珠華軒,housingEstate,明珠華軒,,,,,,1,true
松齡翠軒,松齡翠軒,housingEstate,松齡翠軒,,,,,,1,true
金軒商業大廈,金軒商業大廈,housingEstate,金軒商業大廈,,,,,,1,true
金陵閣商業中心,金陵閣商業中心,housingEstate,金陵閣商業中心,,,,,,1,true
基督教家庭服務中心和悅軒-精神健康綜合社區中心,基督教家庭服務中心和悅軒-精神健康綜合社區中心,housingEstate,基督教家庭服務中心和悅軒-精神健康綜合社區中心,,,,,,1,true
西貢苑,西貢苑,housingEstate,西貢苑,,,,,,1,true
西貢苑 (前稱),西貢苑 (前稱),housingEstate,西貢苑 (前稱),,,,,,1,true
PARKNSHOP 西貢苑,PARKNSHOP 西貢苑,housingEstate,PARKNSHOP 西貢苑,,,,,,1,true
西貢苑A座 (前稱),西貢苑A座 (前稱),housingEstate,西貢苑A座 (前稱),,,,,,1,true
西貢苑B座 (前稱),西貢苑B座 (前稱),housingEstate,西貢苑B座 (前稱),,,,,,1,true
西貢苑C座 (前稱),西貢苑C座 (前稱),housingEstate,西貢苑C座 (前稱),,,,,,1,true
西貢苑D座 (前稱),西貢苑D座 (前稱),housingEstate,西貢苑D座 (前稱),,,,,,1,true
西貢苑E座 (前稱),西貢苑E座 (前稱),housingEstate,西貢苑E座 (前稱),,,,,,1,true
西貢苑F座 (前稱),西貢苑F座 (前稱),housingEstate,西貢苑F座 (前稱),,,,,,1,true
